x,y
0.02591590228181818,3235.5228290909095
0.02636741743333333,3238.621988888889
0.026818932584848482,3241.7211486868687
0.027270447736363633,3244.8203084848487
0.027721962887878787,3247.9194682828283
0.028173478039393938,3251.0186280808084
0.02862499319090909,3254.117787878788
0.02907650834242424,3257.2169476767676
0.029528023493939393,3260.3161074747477
0.029979538645454544,3263.4152672727273
0.030431053796969695,3266.5144270707074
0.030882568948484845,3269.613586868687
0.0313340841,3272.712746666667
0.031785599251515154,3275.8119064646467
0.0322371144030303,3278.9110662626263
0.032688629554545455,3282.0102260606063
0.0331401447060606,3285.109385858586
0.033591659857575756,3288.208545656566
0.034043175009090904,3291.3077054545456
0.03449469016060606,3294.4068652525257
0.03494620531212121,3297.5060250505053
0.03539772046363636,3300.605184848485
0.03584923561515151,3303.704344646465
